state,county,geoid,lives
FL,Suwannee,12121970302,50.1
FL,Suwannee,12121970400,37.2
FL,Suwannee,12121970500,41.8
FL,Suwannee,12121970600,45
FL,Taylor,12123950100,41.8
FL,Taylor,12123950200,44.1
FL,Taylor,12123950300,37.2
FL,Taylor,12123950400,41.8
FL,Union,12125960100,50.3
FL,Union,12125960200,35.9
FL,Union,12125960300,36.5
FL,Volusia,12127080100,58.3
FL,Volusia,12127080201,61.3
FL,Volusia,12127080202,56.5
FL,Volusia,12127080300,52.1
FL,Volusia,12127080400,54.4
FL,Volusia,12127080500,50.5
FL,Volusia,12127080600,47.6
FL,Volusia,12127080700,50.9
FL,Volusia,12127080803,45.9
FL,Volusia,12127080804,49.3
FL,Volusia,12127080805,47
FL,Volusia,12127080806,46
FL,Volusia,12127080807,50.8
FL,Volusia,12127080901,44.7
FL,Volusia,12127080902,40.2
FL,Volusia,12127081000,46.8
FL,Volusia,12127081101,54.3
FL,Volusia,12127081102,50
FL,Volusia,12127081200,44.6
FL,Volusia,12127081300,49.8
FL,Volusia,12127081500,45.1
FL,Volusia,12127081600,37.5
FL,Volusia,12127081700,40.2
FL,Volusia,12127081800,40
FL,Volusia,12127081900,24.1
FL,Volusia,12127082000,21.8
FL,Volusia,12127082100,28.6
FL,Volusia,12127082201,42.4
FL,Volusia,12127082202,53.4
FL,Volusia,12127082301,30.3
FL,Volusia,12127082401,33.7
FL,Volusia,12127082404,42.8
FL,Volusia,12127082405,49
FL,Volusia,12127082406,45.6
FL,Volusia,12127082410,44.2
FL,Volusia,12127082411,55.9
FL,Volusia,12127082412,43.1
FL,Volusia,12127082413,39.2
FL,Volusia,12127082414,56.9
FL,Volusia,12127082415,55.7
FL,Volusia,12127082503,46.3
FL,Volusia,12127082506,48.1
FL,Volusia,12127082507,47.2
FL,Volusia,12127082508,47.9
FL,Volusia,12127082509,45.8
FL,Volusia,12127082510,53
FL,Volusia,12127082511,47.4
FL,Volusia,12127082604,54.2
FL,Volusia,12127082605,63.6
FL,Volusia,12127082606,60.8
FL,Volusia,12127082607,56.1
FL,Volusia,12127082701,58.2
FL,Volusia,12127082703,57.3
FL,Volusia,12127082704,59.8
FL,Volusia,12127082705,63
FL,Volusia,12127082801,50.2
FL,Volusia,12127082802,52.5
FL,Volusia,12127082902,46.5
FL,Volusia,12127082903,44.2
FL,Volusia,12127082904,63.2
FL,Volusia,12127083003,58.1
FL,Volusia,12127083005,56.5
FL,Volusia,12127083006,44
FL,Volusia,12127083007,42.6
FL,Volusia,12127083008,50.1
FL,Volusia,12127083009,46.6
FL,Volusia,12127083203,45
FL,Volusia,12127083205,39.6
FL,Volusia,12127083206,37.4
FL,Volusia,12127083207,50.5
FL,Volusia,12127083208,49.7
FL,Volusia,12127083209,43.6
FL,Volusia,12127090101,42
FL,Volusia,12127090102,38.3
FL,Volusia,12127090202,46.9
FL,Volusia,12127090203,46.2
FL,Volusia,12127090204,45.4
FL,Volusia,12127090303,46.1
FL,Volusia,12127090304,40.6
FL,Volusia,12127090305,39.5
FL,Volusia,12127090306,49.2
FL,Volusia,12127090307,41.7
FL,Volusia,12127090400,35.2
FL,Volusia,12127090500,40.4
FL,Volusia,12127090600,34.6
FL,Volusia,12127090701,44.8
FL,Volusia,12127090702,39
FL,Volusia,12127090803,35.9
FL,Volusia,12127090804,40.7
FL,Volusia,12127090805,58.9
FL,Volusia,12127090806,40.1
FL,Volusia,12127090902,43
FL,Volusia,12127090903,59.6
FL,Volusia,12127090904,45
FL,Volusia,12127091001,42.2
FL,Volusia,12127091005,44.9
FL,Volusia,12127091013,38.8
FL,Volusia,12127091015,41.9
FL,Volusia,12127091016,38.5
FL,Volusia,12127091017,38.7
FL,Volusia,12127091018,37.9
FL,Volusia,12127091019,35.2
FL,Volusia,12127091020,32.6
FL,Volusia,12127091021,35.4
FL,Volusia,12127091022,40.8
FL,Volusia,12127091023,43.4
FL,Volusia,12127091024,35
FL,Volusia,12127091025,35.5
FL,Volusia,12127091026,39.7
FL,Volusia,12127091027,40.7
FL,Volusia,12127091028,38.7
FL,Volusia,12127091029,44.8
FL,Volusia,12127092500,23.1
FL,Wakulla,12129010100,44.5
FL,Wakulla,12129010201,35.3
FL,Wakulla,12129010202,37.7
FL,Wakulla,12129010203,40.1
FL,Walton,12131950101,41.8
FL,Walton,12131950102,46.3
FL,Walton,12131950200,39.2
FL,Walton,12131950301,38.7
FL,Walton,12131950302,39.6
FL,Walton,12131950400,43.4
FL,Walton,12131950501,39.9
FL,Walton,12131950502,41.1
FL,Walton,12131950601,40.2
FL,Walton,12131950602,48.4
FL,Walton,12131950603,49.1
FL,Washington,12133970102,42.6
FL,Washington,12133970103,39.4
FL,Washington,12133970104,34.5
FL,Washington,12133970200,42.1
FL,Washington,12133970301,45.2
FL,Washington,12133970302,39
FL,Washington,12133970303,43
