state,county,geoid,distance,age
FL,Miami-Dade,12086012800,281.8509062,40.6
FL,Miami-Dade,12086012900,282.8877827,38.7
FL,Miami-Dade,12086013000,283.1547226,40.5
FL,Miami-Dade,12086013100,282.5954388,38
FL,Miami-Dade,12086013200,283.1278874,40.4
FL,Miami-Dade,12086013300,283.4769091,37.1
FL,Miami-Dade,12086013400,283.5994733,37.4
FL,Miami-Dade,12086013500,283.8508621,36.7
FL,Miami-Dade,12086013600,284.3728879,39.3
FL,Miami-Dade,12086013700,284.8958382,39.2
FL,Miami-Dade,12086013800,284.1554608,37.1
FL,Miami-Dade,12086013900,284.0342729,39.9
FL,Miami-Dade,12086014000,283.4481912,36.6
FL,Miami-Dade,12086014100,289.1013921,32
FL,Miami-Dade,12086014200,289.8481045,41.1
FL,Miami-Dade,12086014300,289.8597154,40.8
FL,Miami-Dade,12086014400,289.9613817,37.1
FL,Miami-Dade,12086014500,290.6960835,43.5
FL,Miami-Dade,12086014600,291.5171926,41.5
FL,Miami-Dade,12086014700,291.58195,43.3
FL,Miami-Dade,12086014800,291.4346279,41.3
FL,Miami-Dade,12086014900,291.386105,44.4
FL,Miami-Dade,12086015000,291.1859906,42.8
FL,Miami-Dade,12086015100,291.0695916,35.7
FL,Miami-Dade,12086015200,291.8187434,36.2
FL,Miami-Dade,12086015300,292.1595301,38.4
FL,Miami-Dade,12086015400,292.3913848,42.8
FL,Miami-Dade,12086015500,292.5771543,44.1
FL,Miami-Dade,12086015600,295.0433405,37.8
FL,Miami-Dade,12086015700,294.4802216,40.2
FL,Miami-Dade,12086015800,293.2970352,42.7
FL,Miami-Dade,12086015900,293.4310525,42.3
FL,Miami-Dade,12086016000,293.3211543,41.8
FL,Miami-Dade,12086016100,293.265628,43.1
FL,Miami-Dade,12086016200,293.1096738,41.8
FL,Miami-Dade,12086016300,293.2738369,39
FL,Miami-Dade,12086016400,292.8937429,34.5
FL,Miami-Dade,12086016500,293.8302251,34.5
FL,Miami-Dade,12086016600,294.0239165,40.2
FL,Miami-Dade,12086016700,294.191875,41.1
FL,Miami-Dade,12086016800,294.0749665,40.1
FL,Miami-Dade,12086016900,294.2374525,37.2
FL,Miami-Dade,12086017000,294.4237912,39.5
FL,Miami-Dade,12086017100,294.5072488,40.6
FL,Miami-Dade,12086017200,295.228662,41.6
FL,Miami-Dade,12086017300,295.763086,39.1
FL,Miami-Dade,12086017400,295.2374208,41
FL,Miami-Dade,12086017500,294.9387227,38.4
FL,Miami-Dade,12086017600,295.3779514,33.9
FL,Miami-Dade,12086017700,295.3117859,35.5
FL,Miami-Dade,12086017800,294.7989509,35.3
FL,Miami-Dade,12086017900,294.9122859,37.7
FL,Miami-Dade,12086018000,295.4820926,36.7
FL,Miami-Dade,12086018100,296.0240035,38.8
FL,Miami-Dade,12086018200,296.5672397,34.7
FL,Miami-Dade,12086018300,296.0233603,36
FL,Miami-Dade,12086018400,296.7716,34.8
FL,Miami-Dade,12086018500,297.075714,33.9
FL,Miami-Dade,12086018600,296.1590032,37.8
FL,Miami-Dade,12086018700,297.2216865,40.4
FL,Miami-Dade,12086018800,296.8571597,34.7
FL,Miami-Dade,12086018900,297.4059467,42.1
FL,Miami-Dade,12086019000,296.4173699,40.4
FL,Miami-Dade,12086019100,296.4338301,40.7
FL,Miami-Dade,12086019200,297.5090458,39.1
FL,Miami-Dade,12086019300,299.5553529,34.1
FL,Miami-Dade,12086019400,298.740071,33.4
FL,Miami-Dade,12086019500,298.7575887,36.6
FL,Miami-Dade,12086019600,298.4056521,35.2
FL,Miami-Dade,12086019700,300.0052095,40.5
FL,Miami-Dade,12086019800,301.0265585,36.5
FL,Miami-Dade,12086019900,301.2349963,34.4
FL,Miami-Dade,12086020000,300.5599038,37.9
FL,Miami-Dade,12086020100,300.1618012,37.3
FL,Miami-Dade,12086020200,301.0324131,39.5
FL,Miami-Dade,12086020300,301.5456241,38.9
FL,Miami-Dade,12086490100,291.3898078,42.8
FL,Miami-Dade,12086980100,313.9003015,31.5
FL,Miami-Dade,12086980300,295.3550725,20
FL,Miami-Dade,12086980400,295.9329844,47
FL,Miami-Dade,12086980500,290.0318911,59.5
FL,Miami-Dade,12086980700,309.1436882,19.7
FL,Miami-Dade,12086980800,282.8552863,13.5
FL,Miami-Dade,12086981000,293.0544345,22.7
FL,Monroe,12087970200,325.1005999,64.7
FL,Monroe,12087970300,331.8550066,47.6
FL,Monroe,12087970400,334.3610706,45.7
FL,Monroe,12087970500,335.0995435,47
FL,Monroe,12087970600,338.5108304,54.9
FL,Monroe,12087970700,340.3726759,47.9
FL,Monroe,12087970800,342.5500538,51
FL,Monroe,12087970900,346.6858936,54.5
FL,Monroe,12087971001,356.3133803,59.6
FL,Monroe,12087971002,352.5509337,53.5
FL,Monroe,12087971100,357.084845,46.4
FL,Monroe,12087971200,357.8139924,48.8
FL,Monroe,12087971300,358.4034326,46.4
FL,Monroe,12087971401,362.1266415,49.5
FL,Monroe,12087971402,357.0296014,50.6
FL,Monroe,12087971501,358.9813022,53.8
FL,Monroe,12087971502,358.6573851,50.6
FL,Monroe,12087971600,360.9440907,49
FL,Monroe,12087971700,365.1911927,44.3
FL,Monroe,12087971800,364.1334375,39.4
FL,Monroe,12087971900,367.8581315,37.8
FL,Monroe,12087972000,369.6428177,42.3
FL,Monroe,12087972100,367.5856814,37
FL,Monroe,12087972200,369.4049239,44
FL,Monroe,12087972300,369.5922952,46.3
FL,Monroe,12087972400,369.7190804,43.8
FL,Monroe,12087972500,370.9879434,45.2
FL,Monroe,12087972600,370.1439287,47.5
FL,Monroe,12087980000,313.8532419,44.5
FL,Monroe,12087980100,374.2275715,32
FL,Nassau,12089050101,52.25908318,49.8
FL,Nassau,12089050102,54.4773075,48.8
FL,Nassau,12089050201,44.39775335,67.8
FL,Nassau,12089050202,51.00582844,48.8
FL,Nassau,12089050203,49.08774878,58.1
FL,Nassau,12089050301,55.79511898,33.8
FL,Nassau,12089050302,51.61104833,39.4
FL,Nassau,12089050303,50.72594422,42.7
FL,Nassau,12089050400,64.96689021,39
FL,Nassau,12089050502,51.99135609,40.5
FL,Nassau,12089050503,57.00102089,37.9
FL,Nassau,12089050504,53.99775869,40.1
FL,Okaloosa,12091020100,327.6101715,42.6
FL,Okaloosa,12091020200,315.0469662,43.7
FL,Okaloosa,12091020301,319.6233936,40.5
FL,Okaloosa,12091020302,314.3880536,37.9
FL,Okaloosa,12091020400,317.3304563,36.6
FL,Okaloosa,12091020500,320.8180326,34
FL,Okaloosa,12091020600,321.2547186,31.5
FL,Okaloosa,12091020700,317.6757715,34.5
FL,Okaloosa,12091020800,317.8698145,24.7
FL,Okaloosa,12091020900,309.6945723,45.3
FL,Okaloosa,12091021001,307.9124493,46.1
FL,Okaloosa,12091021002,309.2906966,45.2
FL,Okaloosa,12091021101,311.9492581,45.3
FL,Okaloosa,12091021102,310.8342634,41.7
FL,Okaloosa,12091021200,313.6827197,28.2
FL,Okaloosa,12091021400,315.1516635,23.3
FL,Okaloosa,12091021501,316.6161273,40.8
FL,Okaloosa,12091021502,316.3126123,44.8
FL,Okaloosa,12091021600,317.7416325,49.5
FL,Okaloosa,12091021700,319.0996635,49.1
FL,Okaloosa,12091021801,321.4515938,31.1
FL,Okaloosa,12091021802,320.2607042,35.8
FL,Okaloosa,12091021900,322.0922735,36
FL,Okaloosa,12091022001,319.9255478,31.5
FL,Okaloosa,12091022002,320.08195,40.5
FL,Okaloosa,12091022100,319.0564993,38.4
FL,Okaloosa,12091022300,318.3666946,41.4
FL,Okaloosa,12091022400,317.9102341,45.3
FL,Okaloosa,12091022500,319.667465,44.4
FL,Okaloosa,12091022600,318.8214632,34.9
FL,Okaloosa,12091022700,320.1564251,45.9
FL,Okaloosa,12091022800,320.8511324,34.7
FL,Okaloosa,12091022900,321.6739204,41.2
FL,Okaloosa,12091023100,327.8366445,33.8
FL,Okaloosa,12091023200,325.3445166,46.8
FL,Okaloosa,12091023303,311.2846954,54.5
FL,Okaloosa,12091023304,308.7808075,44.7
FL,Okaloosa,12091023305,310.5346687,37.9
FL,Okaloosa,12091023306,312.2801122,43.4
FL,Okaloosa,12091023307,311.7748442,33.2
FL,Okaloosa,12091023308,306.7444523,45
FL,Okeechobee,12093910101,177.159084,37.5
FL,Okeechobee,12093910102,165.8841645,39.4
FL,Okeechobee,12093910201,181.7249599,27.2
FL,Okeechobee,12093910202,183.8683798,28.5
FL,Okeechobee,12093910300,184.5395135,42
FL,Okeechobee,12093910401,188.8473557,48.6
FL,Okeechobee,12093910402,187.4608163,30.5
FL,Okeechobee,12093910403,188.1909467,48.7
FL,Okeechobee,12093910500,187.2586525,48.8
FL,Okeechobee,12093910601,186.9497608,45.1
FL,Okeechobee,12093910602,189.4318454,49.2
FL,Orange,12095010200,93.87541877,34.1
FL,Orange,12095010300,94.62417603,46.8
FL,Orange,12095010400,94.71803974,30.9
FL,Orange,12095010500,94.40864721,40.6
FL,Orange,12095010802,92.81737835,36.7
FL,Orange,12095011000,94.03007557,34.1
FL,Orange,12095011100,94.7344023,38.5
FL,Orange,12095011200,94.83756794,42
FL,Orange,12095011300,95.42796502,38.5
FL,Orange,12095011600,95.42708205,38.7
FL,Orange,12095011701,94.95987057,36.5
FL,Orange,12095011702,95.17809986,33.5
FL,Orange,12095012000,92.4733245,32.1
FL,Orange,12095012100,92.74157293,31.2
FL,Orange,12095012201,92.91138498,32.5
FL,Orange,12095012202,92.84446081,31.6
FL,Orange,12095012303,90.47855831,34
FL,Orange,12095012304,91.49131692,29.3
FL,Orange,12095012305,90.90688066,31.9
FL,Orange,12095012306,90.07092017,33.2
FL,Orange,12095012307,91.3284661,33
FL,Orange,12095012401,90.06581374,29.5
FL,Orange,12095012402,90.19481599,29.6
FL,Orange,12095012403,91.29992652,35.6
FL,Orange,12095012500,90.9488431,45.3
FL,Orange,12095012600,92.22879816,39.7
FL,Orange,12095012701,91.98467509,36.7
FL,Orange,12095012800,91.78755813,45.1
FL,Orange,12095012900,92.71266301,37.8
FL,Orange,12095013201,93.66553014,36.8
FL,Orange,12095013202,92.91177582,30.4
FL,Orange,12095013300,94.67121693,41.7
FL,Orange,12095013402,94.91411777,35.4
FL,Orange,12095013403,94.42726163,32.8
FL,Orange,12095013405,95.31734666,29.3
FL,Orange,12095013406,94.98831446,34.8
FL,Orange,12095013503,95.54166539,28.1
FL,Orange,12095013505,96.31191898,40.5
FL,Orange,12095013507,99.60652349,29.1
FL,Orange,12095013508,96.6411755,28.6
FL,Orange,12095013509,96.46081754,47.1
FL,Orange,12095013510,95.90667933,31.3
FL,Orange,12095013511,97.5738027,42.3
FL,Orange,12095013512,97.57578985,30.4
FL,Orange,12095013603,95.57687042,38.9
FL,Orange,12095013604,96.37110397,37.4
FL,Orange,12095013605,97.05066284,32.4
FL,Orange,12095013606,99.4889439,31.2
FL,Orange,12095013607,97.50315404,39
FL,Orange,12095013701,95.84520024,32.8
FL,Orange,12095013702,95.47834331,36
FL,Orange,12095013801,96.5244764,39.3
FL,Orange,12095013802,96.47216253,43.3
FL,Orange,12095013803,96.55101081,42.3
FL,Orange,12095013900,96.54352391,43.9
FL,Orange,12095014000,98.28523482,46.1
FL,Orange,12095014100,99.31030901,45.6
FL,Orange,12095014200,100.2421471,32.9
FL,Orange,12095014301,97.97244774,39.1
FL,Orange,12095014302,99.11475107,31.3
FL,Orange,12095014400,97.13040092,47.2
FL,Orange,12095014502,97.12382184,27.9
FL,Orange,12095014503,96.91763783,36.2
FL,Orange,12095014504,97.48984986,28.9
FL,Orange,12095014601,94.7842922,26.3
FL,Orange,12095014605,95.87760102,39.3
FL,Orange,12095014606,97.02282231,29.2
FL,Orange,12095014607,97.98115875,31.9
FL,Orange,12095014608,95.74550124,29.6
FL,Orange,12095014609,96.46064045,27.8
FL,Orange,12095014701,94.18126388,33
FL,Orange,12095014702,95.05867294,28.8
FL,Orange,12095014703,95.80480677,27.6
FL,Orange,12095014704,96.94290465,29.9
FL,Orange,12095014804,95.01539071,35.1
FL,Orange,12095014805,94.36797847,31.2
FL,Orange,12095014806,95.29655309,40.4
FL,Orange,12095014807,95.84601051,38
FL,Orange,12095014808,96.72836195,40.1
FL,Orange,12095014809,98.6941244,46.2
FL,Orange,12095014810,98.88264718,43.6
FL,Orange,12095014811,99.22342764,43.3
FL,Orange,12095014812,98.65808301,33.6
FL,Orange,12095014813,100.645632,41
FL,Orange,12095014904,93.72294608,29
FL,Orange,12095014906,93.62441153,40.3
FL,Orange,12095014908,92.77298324,38.9
FL,Orange,12095014909,92.84710537,37
FL,Orange,12095015001,92.10170103,27.8
FL,Orange,12095015002,91.09926712,31.4
FL,Orange,12095015003,92.37968945,35.1
FL,Orange,12095015004,91.20647788,35.7
FL,Orange,12095015103,88.36620694,36.9
FL,Orange,12095015104,88.39474279,35.4
FL,Orange,12095015105,88.67101561,37.9
FL,Orange,12095015106,89.15713853,32.5
FL,Orange,12095015201,88.16081456,31.2
FL,Orange,12095015202,89.48813178,35.8
FL,Orange,12095015300,90.40063401,41.2
FL,Orange,12095015402,90.40351717,43.9
FL,Orange,12095015501,88.12872944,43.1
FL,Orange,12095015601,88.0789632,43.9
FL,Orange,12095015602,87.86258248,44.2
FL,Orange,12095015701,88.42239133,48.6
FL,Orange,12095015702,88.34339268,41.6
FL,Orange,12095015801,89.18288442,47.9
FL,Orange,12095015802,88.96178564,45.1
FL,Orange,12095015901,90.16238538,40.2
FL,Orange,12095015902,90.52301804,45.4
FL,Orange,12095016001,90.23804789,21.5
FL,Orange,12095016002,90.04728321,46.6
FL,Orange,12095016100,90.64111336,48.9
FL,Orange,12095016200,90.89513923,40.4
FL,Orange,12095016301,89.83429705,45.7
FL,Orange,12095016302,89.61993206,26.9
FL,Orange,12095016402,92.33553668,29.4
FL,Orange,12095016406,91.07974612,25.8
FL,Orange,12095016407,90.72308217,25
FL,Orange,12095016408,90.05663422,33
FL,Orange,12095016409,89.66297258,43.8
FL,Orange,12095016410,91.16295953,31.8
FL,Orange,12095016411,91.16670143,30.7
FL,Orange,12095016412,91.19580521,36.2
FL,Orange,12095016503,89.86477841,22.4
FL,Orange,12095016504,91.03054657,27.5
FL,Orange,12095016505,91.8688459,26.3
FL,Orange,12095016507,90.23242945,20.2
FL,Orange,12095016508,91.57302413,22.1
FL,Orange,12095016509,92.09180694,47.9
FL,Orange,12095016510,90.7676817,21.6
FL,Orange,12095016511,91.76185013,21.9
FL,Orange,12095016601,94.91489759,36.5
FL,Orange,12095016602,98.30343291,39
FL,Orange,12095016704,103.5728781,33.1
FL,Orange,12095016709,96.70759511,35.4
FL,Orange,12095016710,96.89124882,34.6
FL,Orange,12095016712,92.97136904,28.2
FL,Orange,12095016713,93.07959202,33.4
FL,Orange,12095016714,93.85824966,35.6
FL,Orange,12095016715,95.35012896,36.7
FL,Orange,12095016716,95.5309865,44.4
FL,Orange,12095016717,95.34425017,33
FL,Orange,12095016723,93.08204395,37
FL,Orange,12095016724,93.78164143,27.6
FL,Orange,12095016727,93.16646469,25.8
FL,Orange,12095016728,94.749437,36.8
FL,Orange,12095016729,93.62434007,29.4
FL,Orange,12095016730,95.53688456,31.2
FL,Orange,12095016731,98.3821215,30.4
FL,Orange,12095016732,97.76359432,32.3
FL,Orange,12095016733,98.60054528,41.1
FL,Orange,12095016734,99.24949354,32.9
FL,Orange,12095016802,103.6427917,35.9
FL,Orange,12095016803,102.2545962,37.2
FL,Orange,12095016804,103.1310186,33.6
FL,Orange,12095016806,105.2617805,31.2
FL,Orange,12095016807,106.3617474,32.2
FL,Orange,12095016902,99.94050616,32.7
FL,Orange,12095016903,98.80620237,27.9
FL,Orange,12095016904,98.50204117,31.8
FL,Orange,12095016906,97.86438508,28.5
FL,Orange,12095016907,98.49720131,27.1
FL,Orange,12095017001,101.2692252,29.3
FL,Orange,12095017004,103.0345892,39
FL,Orange,12095017006,105.0783921,32.4
FL,Orange,12095017008,103.013997,33.7
FL,Orange,12095017011,104.080237,37.8
FL,Orange,12095017012,105.6925182,41.4
FL,Orange,12095017013,104.7252576,38.1
FL,Orange,12095017014,106.7185791,32.1
FL,Orange,12095017015,107.2569618,37.7
FL,Orange,12095017016,105.6873024,39.7
FL,Orange,12095017017,106.1994825,23
FL,Orange,12095017103,104.9310669,33
FL,Orange,12095017104,96.73410777,35.6
FL,Orange,12095017105,99.4933457,35.2
FL,Orange,12095017107,102.9078121,40.2
FL,Orange,12095017108,102.0527786,37.5
FL,Orange,12095017109,101.0022282,47.1
FL,Orange,12095017200,94.83299776,38.3
FL,Orange,12095017300,94.30259158,35.3
FL,Orange,12095017400,92.98585321,36.5
FL,Orange,12095017501,88.72008467,35.2
FL,Orange,12095017503,86.19204903,30.8
FL,Orange,12095017504,87.42679498,35.9
FL,Orange,12095017600,86.3017925,31.6
FL,Orange,12095017701,84.16967159,33.3
FL,Orange,12095017702,84.09681581,41.1
FL,Orange,12095017703,85.24169223,34.5
FL,Orange,12095017802,83.88375571,36.9
FL,Orange,12095017804,81.84961198,38.8
FL,Orange,12095017805,80.01621217,37.9
FL,Orange,12095017806,83.93192565,43.8
FL,Orange,12095017807,85.19513103,32.9
FL,Orange,12095017808,84.18015412,46.4
FL,Orange,12095017901,84.55551824,42.9
FL,Orange,12095017902,81.15542727,50.4
FL,Orange,12095018000,89.16406184,36.6
FL,Orange,12095018100,92.69020417,43
FL,Orange,12095018200,92.27817728,32.2
FL,Orange,12095018300,93.93767146,41.6
FL,Orange,12095018400,93.77162368,39
FL,Orange,12095018500,95.4541291,33.9
FL,Orange,12095018700,92.8123906,33.1
FL,Orange,12095018800,92.62417789,33.8
FL,Orange,12095018900,93.61742918,39.3
FL,Osceola,12097040801,113.3265572,36.3
FL,Osceola,12097040802,111.3111044,35.5
FL,Osceola,12097040803,110.4832863,38.9
FL,Osceola,12097040804,112.3491795,41.2
FL,Osceola,12097040901,112.4198561,34.7
FL,Osceola,12097040902,108.8092489,31.8
FL,Osceola,12097041001,116.8051479,41.7
FL,Osceola,12097041002,115.5500663,34.9
FL,Osceola,12097041100,118.6780899,32.1
FL,Osceola,12097041300,124.3334799,33.3
FL,Osceola,12097041500,115.3502911,36.3
FL,Osceola,12097041600,111.4821262,38.8
FL,Osceola,12097041700,111.7008122,35.4
FL,Osceola,12097041800,111.2658145,35.1
FL,Osceola,12097041900,109.7837336,29.1
FL,Osceola,12097042000,109.927901,31.3
FL,Osceola,12097042100,108.6718843,32.1
FL,Osceola,12097042200,108.9285218,35
FL,Osceola,12097042300,108.8814343,37.2
FL,Osceola,12097042400,109.5058147,39.1
FL,Osceola,12097042500,108.1784783,37.5
FL,Osceola,12097042601,107.4818242,33.9
FL,Osceola,12097042602,108.1638903,33.4
FL,Osceola,12097042701,109.822696,33.6
FL,Osceola,12097042702,109.1583272,35.1
FL,Osceola,12097042800,108.6289283,37.4
FL,Osceola,12097042900,111.6976793,31.3
FL,Osceola,12097043100,113.6763103,46.3
FL,Osceola,12097043201,118.155326,41.5
FL,Osceola,12097043202,116.8451418,40.9
FL,Osceola,12097043203,113.8325678,42
FL,Osceola,12097043204,116.2957739,34.9
FL,Osceola,12097043205,121.2263779,40.7
FL,Osceola,12097043206,121.9747275,42.9
FL,Osceola,12097043301,116.4258325,47.8
FL,Osceola,12097043302,116.8343896,35.9
FL,Osceola,12097043400,114.0237463,37.1
FL,Osceola,12097043500,114.0567927,41.2
FL,Osceola,12097043600,112.2656622,38.8
FL,Osceola,12097043700,111.3835799,42.6
FL,Osceola,12097043800,131.4107797,39.9
FL,Palm Beach,12099000101,215.8311261,47.8
FL,Palm Beach,12099000102,216.514924,59.1
FL,Palm Beach,12099000202,217.0793925,36.7
FL,Palm Beach,12099000204,217.5669545,41.6
FL,Palm Beach,12099000205,219.371588,35.7
FL,Palm Beach,12099000206,218.3382377,43.4
FL,Palm Beach,12099000208,222.3753031,42.5
FL,Palm Beach,12099000209,222.1537228,41.8
FL,Palm Beach,12099000210,216.0638595,39
FL,Palm Beach,12099000211,215.7995381,47.5
FL,Palm Beach,12099000213,217.5342337,45.2
FL,Palm Beach,12099000214,219.1894554,38
FL,Palm Beach,12099000215,219.7473187,34.4
FL,Palm Beach,12099000301,219.5857355,65.2
FL,Palm Beach,12099000303,221.7516062,55.9
FL,Palm Beach,12099000304,223.5473807,39.7
FL,Palm Beach,12099000405,220.3455202,60.3
FL,Palm Beach,12099000406,221.1785783,63.1
FL,Palm Beach,12099000407,218.0956668,70.8
FL,Palm Beach,12099000408,218.9571905,63.1
FL,Palm Beach,12099000410,222.7564143,60.3
FL,Palm Beach,12099000505,225.0914539,70.8
FL,Palm Beach,12099000507,225.6059493,63
FL,Palm Beach,12099000509,227.4675177,67.9
FL,Palm Beach,12099000511,228.7363416,58.4
FL,Palm Beach,12099000600,224.1107519,40
FL,Palm Beach,12099000702,226.2553822,45.7
FL,Palm Beach,12099000703,225.3528207,47.4
FL,Palm Beach,12099000802,225.5308951,35.9
FL,Palm Beach,12099000803,224.2429946,57.2
FL,Palm Beach,12099000804,225.0418008,45.2
FL,Palm Beach,12099000902,224.7071029,42.4
FL,Palm Beach,12099000903,225.5332743,40.8
FL,Palm Beach,12099000904,224.308584,47.2
FL,Palm Beach,12099000905,224.5902087,56.2
FL,Palm Beach,12099001002,227.8624631,28.9
FL,Palm Beach,12099001003,226.0087898,42.5
FL,Palm Beach,12099001004,226.6985796,45.4
FL,Palm Beach,12099001101,227.0038207,35.9
FL,Palm Beach,12099001102,227.1401893,54.1
FL,Palm Beach,12099001200,228.053738,39.6
FL,Palm Beach,12099001301,227.0277746,29
FL,Palm Beach,12099001302,227.7619396,35.1
FL,Palm Beach,12099001402,229.5650643,27.3
FL,Palm Beach,12099001403,228.991548,27.1
FL,Palm Beach,12099001404,228.3561606,28.8
FL,Palm Beach,12099001500,228.9646383,40.7
FL,Palm Beach,12099001600,230.0815574,36.3
FL,Palm Beach,12099001700,230.9329049,38.1
FL,Palm Beach,12099001801,230.4014032,36.2
FL,Palm Beach,12099001802,230.8827434,45.3
FL,Palm Beach,12099001904,229.1028816,37.6
FL,Palm Beach,12099001907,229.5130009,62.3
FL,Palm Beach,12099001908,229.9814402,35.5
FL,Palm Beach,12099001909,231.6968404,32.5
FL,Palm Beach,12099001910,231.2164378,72.4
FL,Palm Beach,12099001911,231.762157,76.2
FL,Palm Beach,12099001912,231.0813529,73.4
FL,Palm Beach,12099001913,231.6051173,75.7
FL,Palm Beach,12099001914,230.54483,48.3
FL,Palm Beach,12099001915,230.0243291,31.4
FL,Palm Beach,12099001916,231.5538778,30.6
FL,Palm Beach,12099001917,231.5959769,32.1
FL,Palm Beach,12099002005,232.336944,32.9
FL,Palm Beach,12099002006,232.6668362,36.6
FL,Palm Beach,12099002100,231.9474226,39.4
FL,Palm Beach,12099002200,231.6984193,31.3
FL,Palm Beach,12099002300,232.0935231,38.8
FL,Palm Beach,12099002400,232.4488977,30.4
FL,Palm Beach,12099002600,233.0609645,40.7
FL,Palm Beach,12099002700,233.6247862,39.8
FL,Palm Beach,12099002800,233.728393,34.4
FL,Palm Beach,12099002900,232.900762,25.7
FL,Palm Beach,12099003000,233.443498,30.8
FL,Palm Beach,12099003101,232.2797033,35.8
FL,Palm Beach,12099003102,232.5620072,30.2
FL,Palm Beach,12099003201,233.1341378,32.4
FL,Palm Beach,12099003202,233.1271902,32
FL,Palm Beach,12099003300,234.6810805,35.5
FL,Palm Beach,12099003400,235.2308872,41.4
FL,Palm Beach,12099003504,235.6407212,63.4
FL,Palm Beach,12099003507,231.0061291,59.9
FL,Palm Beach,12099003509,233.377811,67.1
FL,Palm Beach,12099003511,238.7321659,75.1
FL,Palm Beach,12099003600,236.7424882,40.7
FL,Palm Beach,12099003700,236.1305804,37
FL,Palm Beach,12099003800,235.0552423,33.4
FL,Palm Beach,12099003901,233.9502243,38.7
FL,Palm Beach,12099003902,234.4174296,33.2
FL,Palm Beach,12099004005,234.857622,34.7
FL,Palm Beach,12099004007,235.3358691,29.5
FL,Palm Beach,12099004008,235.3609302,32.2
FL,Palm Beach,12099004009,235.5103035,30
FL,Palm Beach,12099004010,236.1468827,31.6
FL,Palm Beach,12099004011,235.8093881,31.4
FL,Palm Beach,12099004012,236.2781225,64
FL,Palm Beach,12099004013,236.6336929,66.2
FL,Palm Beach,12099004101,235.9959088,37.2
FL,Palm Beach,12099004102,235.6858589,32.2
FL,Palm Beach,12099004201,236.8453238,35.4
FL,Palm Beach,12099004202,236.6899096,44.4
FL,Palm Beach,12099004203,237.1623052,50.9
FL,Palm Beach,12099004300,236.7759366,44.4
FL,Palm Beach,12099004401,237.777096,38
FL,Palm Beach,12099004402,238.6938261,28.1
FL,Palm Beach,12099004500,238.2879141,30.5
FL,Palm Beach,12099004601,237.4349765,34.2
FL,Palm Beach,12099004602,238.0224432,30.5
FL,Palm Beach,12099004702,238.1092786,30.9
FL,Palm Beach,12099004704,237.3495001,29.7
FL,Palm Beach,12099004705,237.0903454,33.7
FL,Palm Beach,12099004706,236.925426,55.1
FL,Palm Beach,12099004809,237.8214495,70.7
FL,Palm Beach,12099004810,237.6006465,55.4
FL,Palm Beach,12099004811,238.5929937,45.5
FL,Palm Beach,12099004812,238.9145974,30.1
FL,Palm Beach,12099004813,239.0844399,33.5
FL,Palm Beach,12099004815,235.4742497,36
FL,Palm Beach,12099004816,236.4712497,63.9
FL,Palm Beach,12099004817,236.9281514,67.2
FL,Palm Beach,12099004818,238.2109821,68.2
FL,Palm Beach,12099004819,237.7305255,31.9
FL,Palm Beach,12099004902,239.564287,62.6
FL,Palm Beach,12099004903,239.0704243,25.8
FL,Palm Beach,12099004904,238.5719951,29
FL,Palm Beach,12099005000,239.6968043,47.7
FL,Palm Beach,12099005101,239.3097659,28
FL,Palm Beach,12099005102,240.1123221,30.2
FL,Palm Beach,12099005202,239.89853,32.3
FL,Palm Beach,12099005203,239.0082592,35.3
FL,Palm Beach,12099005204,238.0841764,37.1
FL,Palm Beach,12099005300,239.2079871,47
FL,Palm Beach,12099005405,240.4819118,73
FL,Palm Beach,12099005407,240.4221539,74.1
FL,Palm Beach,12099005409,242.9642276,57.8
FL,Palm Beach,12099005411,246.1854307,63.5
FL,Palm Beach,12099005501,241.1518618,41
FL,Palm Beach,12099005502,241.5277342,36.7
FL,Palm Beach,12099005601,242.4300981,35
FL,Palm Beach,12099005602,242.7310562,46.9
FL,Palm Beach,12099005701,243.0818494,40.6
FL,Palm Beach,12099005702,243.7557693,38.5
FL,Palm Beach,12099005807,241.0625925,41.9
FL,Palm Beach,12099005808,242.8668991,34
FL,Palm Beach,12099005810,243.0339889,70.4
FL,Palm Beach,12099005811,242.4121846,45.9
FL,Palm Beach,12099005812,243.4422901,32.1
FL,Palm Beach,12099005813,242.652147,36.2
FL,Palm Beach,12099005814,240.5768244,31.2
FL,Palm Beach,12099005815,240.8177611,37.8
FL,Palm Beach,12099005816,242.0185248,39
FL,Palm Beach,12099005817,241.5986538,35.5
FL,Palm Beach,12099005903,239.6016736,37.8
FL,Palm Beach,12099005915,249.4313993,53.4
FL,Palm Beach,12099005916,240.3291825,34.7
FL,Palm Beach,12099005917,240.0061782,39.8
FL,Palm Beach,12099005918,241.2172909,35.9
FL,Palm Beach,12099005921,242.1907329,45.2
FL,Palm Beach,12099005922,243.183361,59.1
FL,Palm Beach,12099005923,242.7421433,75.9
FL,Palm Beach,12099005926,244.9985602,71.7
FL,Palm Beach,12099005930,247.0262796,68.9
FL,Palm Beach,12099005931,248.5735883,76.8
FL,Palm Beach,12099005933,247.6902066,79.7
FL,Palm Beach,12099005934,247.4233929,75.2
FL,Palm Beach,12099005935,247.6293054,80
FL,Palm Beach,12099005936,248.0115388,69.2
FL,Palm Beach,12099005937,249.5169223,65.2
